n_sub,rep_i,rep_j,n_shared,ari_k24
80,33,36,66,0.8707517372078333
80,33,37,66,0.7996652682150502
80,33,38,67,0.7662361510681276
80,33,39,66,0.8179369312623129
80,33,40,69,0.723925892285916
80,33,41,68,0.6886539350641023
80,33,42,67,0.7634603277798123
80,33,43,66,0.7974746489245856
80,33,44,67,0.6397494222218411
80,33,45,68,0.6882631106786078
80,33,46,67,0.8495212038303693
80,33,47,67,0.7861876473075545
80,33,48,68,0.8201453419517838
80,33,49,68,0.7749316627451267
80,34,35,67,0.771939073728124
80,34,36,66,0.803840877914952
80,34,37,66,0.7514812744550028
80,34,38,65,0.6805777893600388
80,34,39,67,0.7695827648931333
80,34,40,68,0.7450978796472996
80,34,41,66,0.6095194085027726
80,34,42,65,0.7173190074187772
80,34,43,68,0.7695274043232095
80,34,44,67,0.6302106027596224
80,34,45,69,0.6865522078963191
80,34,46,67,0.7762236346706611
80,34,47,69,0.8234529696155414
80,34,48,71,0.823102294568493
80,34,49,71,0.690814384386202
80,35,36,68,0.7331586018061286
80,35,37,68,0.698579471168841
80,35,38,69,0.7417604475582434
80,35,39,68,0.7923900660742766
80,35,40,67,0.5966399097784264
80,35,41,66,0.6623524267599475
80,35,42,66,0.6823952095808383
80,35,43,68,0.6614829069672405
80,35,44,70,0.7943032634740643
80,35,45,66,0.6263255733952541
80,35,46,67,0.6355555044447255
80,35,47,66,0.7723013608025183
80,35,48,67,0.6687962299442508
80,35,49,68,0.6787132193513892
80,36,37,66,0.8898512521182451
80,36,38,66,0.8422621709447575
80,36,39,65,0.7754006763711219
80,36,40,66,0.7172654218860789
80,36,41,66,0.754955612306944
80,36,42,69,0.8277376448456961
80,36,43,67,0.8657195029617423
80,36,44,68,0.6736929601220186
80,36,45,66,0.7294887039239001
80,36,46,69,0.8350324283485582
80,36,47,67,0.858504796958909
80,36,48,68,0.8230823269425607
80,36,49,68,0.7097988349334662
80,37,38,70,0.9109210078311202
80,37,39,68,0.7408506664402751
80,37,40,67,0.7895921612460615
80,37,41,68,0.7900743371530713
80,37,42,66,0.8288135863753172
80,37,43,70,0.9172890733056708
80,37,44,66,0.8479653039448756
80,37,45,66,0.8225172536999078
80,37,46,67,0.8767564416796861
80,37,47,69,0.7678711174676849
80,37,48,66,0.6732337442804205
80,37,49,66,0.7424431395637084
80,38,39,66,0.7934349337507624
80,38,40,68,0.8184191787324947
80,38,41,67,0.8813552901961156
80,38,42,67,0.8249615671401349
80,38,43,68,0.8577728146818842
80,38,44,66,0.7740786487806279
80,38,45,69,0.9053265442907825
80,38,46,68,0.8546249080731525
80,38,47,68,0.7334444083508853
80,38,48,66,0.680664666407091
80,38,49,66,0.700159355866812
80,39,40,67,0.6366133690216242
80,39,41,68,0.7617687575278937
80,39,42,66,0.6852386848259733
80,39,43,68,0.7715281234444997
80,39,44,69,0.7034324111629033
80,39,45,67,0.6480549535319399
80,39,46,66,0.8117375149937099
80,39,47,66,0.7023848388887075
80,39,48,68,0.72298338062424
80,39,49,67,0.7263127333616912
80,40,41,65,0.8850384126457747
80,40,42,65,0.8601802519543893
80,40,43,68,0.8116974962802402
80,40,44,69,0.6600452113785379
80,40,45,69,0.7367751780264497
80,40,46,69,0.8038423689677573
80,40,47,65,0.659031299178178
80,40,48,66,0.6758181731819694
80,40,49,66,0.4887865609277735
80,41,42,70,0.8054724241128688
80,41,43,67,0.7941063871615259
80,41,44,66,0.652058371766553
80,41,45,66,0.8157051282051282
80,41,46,67,0.8180856899073623
80,41,47,69,0.6574802024978973
80,41,48,66,0.7046317053422416
80,41,49,66,0.5741547312764621
80,42,43,66,0.8372781065088757
80,42,44,69,0.7093668700770882
80,42,45,68,0.7748158887589173
80,42,46,66,0.8255266735611615
80,42,47,68,0.6565885940439888
80,42,48,65,0.7387395328338475
80,42,49,66,0.6225330315236808
80,43,44,69,0.7652667050217802
80,43,45,71,0.7777317675119673
80,43,46,67,0.9040052100293064
80,43,47,69,0.8209154488076947
80,43,48,66,0.6951724137931035
80,43,49,67,0.7424512297659919
80,44,45,68,0.6717322474792182
80,44,46,67,0.6386351418675037
80,44,47,66,0.6149658253691156
80,44,48,67,0.49914496506571554
80,44,49,68,0.6404809738910856
80,45,46,68,0.8098427655105863
80,45,47,68,0.6185424745088387
80,45,48,66,0.626266877558363
80,45,49,69,0.6401445284833978
80,46,47,66,0.7034248239008987
80,46,48,69,0.7706064685195023
80,46,49,67,0.7241118614210217
80,47,48,68,0.7489343093720335
80,47,49,68,0.656281945371764
80,48,49,69,0.6710683967675326
95,0,1,95,1.0
95,0,2,95,1.0
95,0,3,95,1.0
95,0,4,95,1.0
95,0,5,95,1.0
95,0,6,95,1.0
95,0,7,95,1.0
95,0,8,95,1.0
95,0,9,95,1.0
95,0,10,95,1.0
95,0,11,95,1.0
95,0,12,95,1.0
95,0,13,95,1.0
95,0,14,95,1.0
95,0,15,95,1.0
95,0,16,95,1.0
95,0,17,95,1.0
95,0,18,95,1.0
95,0,19,95,1.0
95,0,20,95,1.0
95,0,21,95,1.0
95,0,22,95,1.0
95,0,23,95,1.0
95,0,24,95,1.0
95,0,25,95,1.0
95,0,26,95,1.0
95,0,27,95,1.0
95,0,28,95,1.0
95,0,29,95,1.0
95,0,30,95,1.0
95,0,31,95,1.0
95,0,32,95,1.0
95,0,33,95,1.0
95,0,34,95,1.0
95,0,35,95,1.0
95,0,36,95,1.0
95,0,37,95,1.0
95,0,38,95,1.0
95,0,39,95,1.0
95,0,40,95,1.0
95,0,41,95,1.0
95,0,42,95,1.0
95,0,43,95,1.0
95,0,44,95,1.0
95,0,45,95,1.0
95,0,46,95,1.0
95,0,47,95,1.0
95,0,48,95,1.0
95,0,49,95,1.0
95,1,2,95,1.0
95,1,3,95,1.0
95,1,4,95,1.0
95,1,5,95,1.0
95,1,6,95,1.0
95,1,7,95,1.0
95,1,8,95,1.0
95,1,9,95,1.0
95,1,10,95,1.0
95,1,11,95,1.0
95,1,12,95,1.0
95,1,13,95,1.0
95,1,14,95,1.0
95,1,15,95,1.0
95,1,16,95,1.0
95,1,17,95,1.0
95,1,18,95,1.0
95,1,19,95,1.0
95,1,20,95,1.0
95,1,21,95,1.0
95,1,22,95,1.0
95,1,23,95,1.0
95,1,24,95,1.0
95,1,25,95,1.0
95,1,26,95,1.0
95,1,27,95,1.0
95,1,28,95,1.0
95,1,29,95,1.0
95,1,30,95,1.0
95,1,31,95,1.0
95,1,32,95,1.0
95,1,33,95,1.0
95,1,34,95,1.0
95,1,35,95,1.0
95,1,36,95,1.0
95,1,37,95,1.0
95,1,38,95,1.0
95,1,39,95,1.0
95,1,40,95,1.0
95,1,41,95,1.0
95,1,42,95,1.0
95,1,43,95,1.0
95,1,44,95,1.0
95,1,45,95,1.0
95,1,46,95,1.0
95,1,47,95,1.0
95,1,48,95,1.0
95,1,49,95,1.0
95,2,3,95,1.0
95,2,4,95,1.0
95,2,5,95,1.0
95,2,6,95,1.0
95,2,7,95,1.0
95,2,8,95,1.0
95,2,9,95,1.0
95,2,10,95,1.0
95,2,11,95,1.0
95,2,12,95,1.0
95,2,13,95,1.0
95,2,14,95,1.0
95,2,15,95,1.0
95,2,16,95,1.0
95,2,17,95,1.0
95,2,18,95,1.0
95,2,19,95,1.0
95,2,20,95,1.0
95,2,21,95,1.0
95,2,22,95,1.0
95,2,23,95,1.0
95,2,24,95,1.0
95,2,25,95,1.0
95,2,26,95,1.0
95,2,27,95,1.0
95,2,28,95,1.0
95,2,29,95,1.0
95,2,30,95,1.0
95,2,31,95,1.0
95,2,32,95,1.0
95,2,33,95,1.0
95,2,34,95,1.0
95,2,35,95,1.0
95,2,36,95,1.0
95,2,37,95,1.0
95,2,38,95,1.0
95,2,39,95,1.0
95,2,40,95,1.0
95,2,41,95,1.0
95,2,42,95,1.0
95,2,43,95,1.0
95,2,44,95,1.0
95,2,45,95,1.0
95,2,46,95,1.0
95,2,47,95,1.0
95,2,48,95,1.0
95,2,49,95,1.0
95,3,4,95,1.0
95,3,5,95,1.0
95,3,6,95,1.0
95,3,7,95,1.0
95,3,8,95,1.0
95,3,9,95,1.0
95,3,10,95,1.0
95,3,11,95,1.0
95,3,12,95,1.0
95,3,13,95,1.0
95,3,14,95,1.0
95,3,15,95,1.0
95,3,16,95,1.0
95,3,17,95,1.0
95,3,18,95,1.0
95,3,19,95,1.0
95,3,20,95,1.0
95,3,21,95,1.0
95,3,22,95,1.0
95,3,23,95,1.0
95,3,24,95,1.0
95,3,25,95,1.0
95,3,26,95,1.0
95,3,27,95,1.0
95,3,28,95,1.0
95,3,29,95,1.0
95,3,30,95,1.0
95,3,31,95,1.0
95,3,32,95,1.0
95,3,33,95,1.0
95,3,34,95,1.0
95,3,35,95,1.0
95,3,36,95,1.0
95,3,37,95,1.0
95,3,38,95,1.0
95,3,39,95,1.0
95,3,40,95,1.0
95,3,41,95,1.0
95,3,42,95,1.0
95,3,43,95,1.0
95,3,44,95,1.0
95,3,45,95,1.0
95,3,46,95,1.0
95,3,47,95,1.0
95,3,48,95,1.0
95,3,49,95,1.0
95,4,5,95,1.0
95,4,6,95,1.0
95,4,7,95,1.0
95,4,8,95,1.0
95,4,9,95,1.0
95,4,10,95,1.0
95,4,11,95,1.0
95,4,12,95,1.0
95,4,13,95,1.0
95,4,14,95,1.0
95,4,15,95,1.0
95,4,16,95,1.0
95,4,17,95,1.0
95,4,18,95,1.0
95,4,19,95,1.0
95,4,20,95,1.0
95,4,21,95,1.0
95,4,22,95,1.0
95,4,23,95,1.0
95,4,24,95,1.0
95,4,25,95,1.0
95,4,26,95,1.0
95,4,27,95,1.0
95,4,28,95,1.0
95,4,29,95,1.0
95,4,30,95,1.0
95,4,31,95,1.0
95,4,32,95,1.0
95,4,33,95,1.0
95,4,34,95,1.0
95,4,35,95,1.0
95,4,36,95,1.0
95,4,37,95,1.0
95,4,38,95,1.0
95,4,39,95,1.0
95,4,40,95,1.0
95,4,41,95,1.0
95,4,42,95,1.0
95,4,43,95,1.0
95,4,44,95,1.0
95,4,45,95,1.0
95,4,46,95,1.0
95,4,47,95,1.0
95,4,48,95,1.0
95,4,49,95,1.0
95,5,6,95,1.0
95,5,7,95,1.0
95,5,8,95,1.0
95,5,9,95,1.0
95,5,10,95,1.0
95,5,11,95,1.0
95,5,12,95,1.0
95,5,13,95,1.0
95,5,14,95,1.0
95,5,15,95,1.0
95,5,16,95,1.0
95,5,17,95,1.0
95,5,18,95,1.0
95,5,19,95,1.0
95,5,20,95,1.0
95,5,21,95,1.0
95,5,22,95,1.0
95,5,23,95,1.0
95,5,24,95,1.0
95,5,25,95,1.0
95,5,26,95,1.0
95,5,27,95,1.0
95,5,28,95,1.0
95,5,29,95,1.0
95,5,30,95,1.0
95,5,31,95,1.0
95,5,32,95,1.0
95,5,33,95,1.0
95,5,34,95,1.0
95,5,35,95,1.0
95,5,36,95,1.0
95,5,37,95,1.0
95,5,38,95,1.0
95,5,39,95,1.0
95,5,40,95,1.0
95,5,41,95,1.0
95,5,42,95,1.0
95,5,43,95,1.0
95,5,44,95,1.0
95,5,45,95,1.0
95,5,46,95,1.0
95,5,47,95,1.0
95,5,48,95,1.0
95,5,49,95,1.0
95,6,7,95,1.0
95,6,8,95,1.0
95,6,9,95,1.0
95,6,10,95,1.0
95,6,11,95,1.0
95,6,12,95,1.0
95,6,13,95,1.0
95,6,14,95,1.0
95,6,15,95,1.0
95,6,16,95,1.0
95,6,17,95,1.0
95,6,18,95,1.0
95,6,19,95,1.0
95,6,20,95,1.0
95,6,21,95,1.0
95,6,22,95,1.0
95,6,23,95,1.0
95,6,24,95,1.0
95,6,25,95,1.0
95,6,26,95,1.0
95,6,27,95,1.0
95,6,28,95,1.0
95,6,29,95,1.0
95,6,30,95,1.0
95,6,31,95,1.0
95,6,32,95,1.0
95,6,33,95,1.0
95,6,34,95,1.0
95,6,35,95,1.0
95,6,36,95,1.0
95,6,37,95,1.0
95,6,38,95,1.0
95,6,39,95,1.0
95,6,40,95,1.0
95,6,41,95,1.0
95,6,42,95,1.0
95,6,43,95,1.0
95,6,44,95,1.0
95,6,45,95,1.0
95,6,46,95,1.0
95,6,47,95,1.0
95,6,48,95,1.0
95,6,49,95,1.0
95,7,8,95,1.0
95,7,9,95,1.0
95,7,10,95,1.0
95,7,11,95,1.0
95,7,12,95,1.0
95,7,13,95,1.0
95,7,14,95,1.0
95,7,15,95,1.0
95,7,16,95,1.0
95,7,17,95,1.0
95,7,18,95,1.0
95,7,19,95,1.0
95,7,20,95,1.0
95,7,21,95,1.0
95,7,22,95,1.0
95,7,23,95,1.0
95,7,24,95,1.0
95,7,25,95,1.0
95,7,26,95,1.0
95,7,27,95,1.0
95,7,28,95,1.0
95,7,29,95,1.0
95,7,30,95,1.0
95,7,31,95,1.0
95,7,32,95,1.0
95,7,33,95,1.0
95,7,34,95,1.0
95,7,35,95,1.0
95,7,36,95,1.0
95,7,37,95,1.0
95,7,38,95,1.0
95,7,39,95,1.0
95,7,40,95,1.0
95,7,41,95,1.0
95,7,42,95,1.0
95,7,43,95,1.0
95,7,44,95,1.0
95,7,45,95,1.0
95,7,46,95,1.0
95,7,47,95,1.0
95,7,48,95,1.0
95,7,49,95,1.0
95,8,9,95,1.0
95,8,10,95,1.0
95,8,11,95,1.0
95,8,12,95,1.0
95,8,13,95,1.0
95,8,14,95,1.0
95,8,15,95,1.0
95,8,16,95,1.0
95,8,17,95,1.0
95,8,18,95,1.0
95,8,19,95,1.0
95,8,20,95,1.0
95,8,21,95,1.0
95,8,22,95,1.0
95,8,23,95,1.0
95,8,24,95,1.0
95,8,25,95,1.0
95,8,26,95,1.0
95,8,27,95,1.0
95,8,28,95,1.0
95,8,29,95,1.0
95,8,30,95,1.0
95,8,31,95,1.0
95,8,32,95,1.0
95,8,33,95,1.0
95,8,34,95,1.0
95,8,35,95,1.0
95,8,36,95,1.0
95,8,37,95,1.0
95,8,38,95,1.0
95,8,39,95,1.0
95,8,40,95,1.0
95,8,41,95,1.0
95,8,42,95,1.0
95,8,43,95,1.0
95,8,44,95,1.0
95,8,45,95,1.0
95,8,46,95,1.0
95,8,47,95,1.0
95,8,48,95,1.0
95,8,49,95,1.0
95,9,10,95,1.0
95,9,11,95,1.0
95,9,12,95,1.0
95,9,13,95,1.0
95,9,14,95,1.0
95,9,15,95,1.0
95,9,16,95,1.0
95,9,17,95,1.0
95,9,18,95,1.0
95,9,19,95,1.0
95,9,20,95,1.0
95,9,21,95,1.0
95,9,22,95,1.0
95,9,23,95,1.0
95,9,24,95,1.0
95,9,25,95,1.0
95,9,26,95,1.0
95,9,27,95,1.0
95,9,28,95,1.0
95,9,29,95,1.0
95,9,30,95,1.0
95,9,31,95,1.0
95,9,32,95,1.0
95,9,33,95,1.0
95,9,34,95,1.0
95,9,35,95,1.0
95,9,36,95,1.0
95,9,37,95,1.0
95,9,38,95,1.0
95,9,39,95,1.0
95,9,40,95,1.0
95,9,41,95,1.0
95,9,42,95,1.0
95,9,43,95,1.0
95,9,44,95,1.0
95,9,45,95,1.0
95,9,46,95,1.0
95,9,47,95,1.0
95,9,48,95,1.0
95,9,49,95,1.0
95,10,11,95,1.0
95,10,12,95,1.0
95,10,13,95,1.0
95,10,14,95,1.0
95,10,15,95,1.0
95,10,16,95,1.0
95,10,17,95,1.0
95,10,18,95,1.0
95,10,19,95,1.0
95,10,20,95,1.0
95,10,21,95,1.0
95,10,22,95,1.0
95,10,23,95,1.0
95,10,24,95,1.0
95,10,25,95,1.0
95,10,26,95,1.0
95,10,27,95,1.0
95,10,28,95,1.0
95,10,29,95,1.0
95,10,30,95,1.0
95,10,31,95,1.0
95,10,32,95,1.0
95,10,33,95,1.0
95,10,34,95,1.0
95,10,35,95,1.0
95,10,36,95,1.0
95,10,37,95,1.0
95,10,38,95,1.0
95,10,39,95,1.0
95,10,40,95,1.0
95,10,41,95,1.0
95,10,42,95,1.0
95,10,43,95,1.0
95,10,44,95,1.0
95,10,45,95,1.0
95,10,46,95,1.0
95,10,47,95,1.0
95,10,48,95,1.0
95,10,49,95,1.0
95,11,12,95,1.0
95,11,13,95,1.0
95,11,14,95,1.0
95,11,15,95,1.0
95,11,16,95,1.0
95,11,17,95,1.0
95,11,18,95,1.0
95,11,19,95,1.0
95,11,20,95,1.0
95,11,21,95,1.0
95,11,22,95,1.0
95,11,23,95,1.0
95,11,24,95,1.0
95,11,25,95,1.0
95,11,26,95,1.0
95,11,27,95,1.0
95,11,28,95,1.0
95,11,29,95,1.0
95,11,30,95,1.0
95,11,31,95,1.0
95,11,32,95,1.0
95,11,33,95,1.0
95,11,34,95,1.0
95,11,35,95,1.0
95,11,36,95,1.0
95,11,37,95,1.0
95,11,38,95,1.0
95,11,39,95,1.0
95,11,40,95,1.0
95,11,41,95,1.0
95,11,42,95,1.0
95,11,43,95,1.0
95,11,44,95,1.0
95,11,45,95,1.0
95,11,46,95,1.0
95,11,47,95,1.0
95,11,48,95,1.0
95,11,49,95,1.0
95,12,13,95,1.0
95,12,14,95,1.0
95,12,15,95,1.0
95,12,16,95,1.0
95,12,17,95,1.0
95,12,18,95,1.0
95,12,19,95,1.0
95,12,20,95,1.0
95,12,21,95,1.0
95,12,22,95,1.0
95,12,23,95,1.0
95,12,24,95,1.0
95,12,25,95,1.0
95,12,26,95,1.0
95,12,27,95,1.0
95,12,28,95,1.0
95,12,29,95,1.0
95,12,30,95,1.0
95,12,31,95,1.0
95,12,32,95,1.0
95,12,33,95,1.0
95,12,34,95,1.0
95,12,35,95,1.0
95,12,36,95,1.0
95,12,37,95,1.0
95,12,38,95,1.0
95,12,39,95,1.0
95,12,40,95,1.0
95,12,41,95,1.0
95,12,42,95,1.0
95,12,43,95,1.0
95,12,44,95,1.0
95,12,45,95,1.0
95,12,46,95,1.0
95,12,47,95,1.0
95,12,48,95,1.0
95,12,49,95,1.0
95,13,14,95,1.0
95,13,15,95,1.0
95,13,16,95,1.0
95,13,17,95,1.0
95,13,18,95,1.0
95,13,19,95,1.0
95,13,20,95,1.0
95,13,21,95,1.0
95,13,22,95,1.0
95,13,23,95,1.0
95,13,24,95,1.0
95,13,25,95,1.0
95,13,26,95,1.0
95,13,27,95,1.0
95,13,28,95,1.0
95,13,29,95,1.0
95,13,30,95,1.0
95,13,31,95,1.0
95,13,32,95,1.0
95,13,33,95,1.0
95,13,34,95,1.0
95,13,35,95,1.0
95,13,36,95,1.0
95,13,37,95,1.0
95,13,38,95,1.0
95,13,39,95,1.0
95,13,40,95,1.0
95,13,41,95,1.0
95,13,42,95,1.0
95,13,43,95,1.0
95,13,44,95,1.0
95,13,45,95,1.0
95,13,46,95,1.0
95,13,47,95,1.0
95,13,48,95,1.0
95,13,49,95,1.0
95,14,15,95,1.0
95,14,16,95,1.0
95,14,17,95,1.0
95,14,18,95,1.0
95,14,19,95,1.0
95,14,20,95,1.0
95,14,21,95,1.0
95,14,22,95,1.0
95,14,23,95,1.0
95,14,24,95,1.0
95,14,25,95,1.0
95,14,26,95,1.0
95,14,27,95,1.0
95,14,28,95,1.0
95,14,29,95,1.0
95,14,30,95,1.0
95,14,31,95,1.0
95,14,32,95,1.0
95,14,33,95,1.0
95,14,34,95,1.0
95,14,35,95,1.0
95,14,36,95,1.0
95,14,37,95,1.0
95,14,38,95,1.0
95,14,39,95,1.0
95,14,40,95,1.0
95,14,41,95,1.0
95,14,42,95,1.0
95,14,43,95,1.0
95,14,44,95,1.0
95,14,45,95,1.0
95,14,46,95,1.0
95,14,47,95,1.0
95,14,48,95,1.0
95,14,49,95,1.0
95,15,16,95,1.0
95,15,17,95,1.0
95,15,18,95,1.0
95,15,19,95,1.0
95,15,20,95,1.0
95,15,21,95,1.0
95,15,22,95,1.0
95,15,23,95,1.0
95,15,24,95,1.0
95,15,25,95,1.0
95,15,26,95,1.0
95,15,27,95,1.0
95,15,28,95,1.0
95,15,29,95,1.0
95,15,30,95,1.0
95,15,31,95,1.0
95,15,32,95,1.0
95,15,33,95,1.0
95,15,34,95,1.0
95,15,35,95,1.0
95,15,36,95,1.0
95,15,37,95,1.0
95,15,38,95,1.0
95,15,39,95,1.0
95,15,40,95,1.0
95,15,41,95,1.0
95,15,42,95,1.0
95,15,43,95,1.0
95,15,44,95,1.0
95,15,45,95,1.0
95,15,46,95,1.0
95,15,47,95,1.0
95,15,48,95,1.0
95,15,49,95,1.0
95,16,17,95,1.0
95,16,18,95,1.0
95,16,19,95,1.0
95,16,20,95,1.0
95,16,21,95,1.0
95,16,22,95,1.0
95,16,23,95,1.0
95,16,24,95,1.0
95,16,25,95,1.0
95,16,26,95,1.0
95,16,27,95,1.0
95,16,28,95,1.0
95,16,29,95,1.0
95,16,30,95,1.0
95,16,31,95,1.0
95,16,32,95,1.0
95,16,33,95,1.0
95,16,34,95,1.0
95,16,35,95,1.0
95,16,36,95,1.0
95,16,37,95,1.0
95,16,38,95,1.0
95,16,39,95,1.0
95,16,40,95,1.0
95,16,41,95,1.0
95,16,42,95,1.0
95,16,43,95,1.0
95,16,44,95,1.0
95,16,45,95,1.0
95,16,46,95,1.0
95,16,47,95,1.0
95,16,48,95,1.0
95,16,49,95,1.0
95,17,18,95,1.0
95,17,19,95,1.0
95,17,20,95,1.0
95,17,21,95,1.0
95,17,22,95,1.0
95,17,23,95,1.0
95,17,24,95,1.0
95,17,25,95,1.0
95,17,26,95,1.0
95,17,27,95,1.0
95,17,28,95,1.0
95,17,29,95,1.0
95,17,30,95,1.0
95,17,31,95,1.0
95,17,32,95,1.0
95,17,33,95,1.0
95,17,34,95,1.0
95,17,35,95,1.0
95,17,36,95,1.0
95,17,37,95,1.0
95,17,38,95,1.0
95,17,39,95,1.0
95,17,40,95,1.0
95,17,41,95,1.0
95,17,42,95,1.0
95,17,43,95,1.0
95,17,44,95,1.0
95,17,45,95,1.0
95,17,46,95,1.0
95,17,47,95,1.0
95,17,48,95,1.0
95,17,49,95,1.0
95,18,19,95,1.0
95,18,20,95,1.0
95,18,21,95,1.0
95,18,22,95,1.0
95,18,23,95,1.0
95,18,24,95,1.0
95,18,25,95,1.0
95,18,26,95,1.0
95,18,27,95,1.0
95,18,28,95,1.0
95,18,29,95,1.0
95,18,30,95,1.0
95,18,31,95,1.0
95,18,32,95,1.0
95,18,33,95,1.0
95,18,34,95,1.0
95,18,35,95,1.0
95,18,36,95,1.0
95,18,37,95,1.0
95,18,38,95,1.0
95,18,39,95,1.0
95,18,40,95,1.0
95,18,41,95,1.0
95,18,42,95,1.0
95,18,43,95,1.0
95,18,44,95,1.0
95,18,45,95,1.0
95,18,46,95,1.0
95,18,47,95,1.0
95,18,48,95,1.0
95,18,49,95,1.0
95,19,20,95,1.0
95,19,21,95,1.0
95,19,22,95,1.0
95,19,23,95,1.0
95,19,24,95,1.0
95,19,25,95,1.0
95,19,26,95,1.0
95,19,27,95,1.0
95,19,28,95,1.0
95,19,29,95,1.0
95,19,30,95,1.0
95,19,31,95,1.0
95,19,32,95,1.0
95,19,33,95,1.0
95,19,34,95,1.0
95,19,35,95,1.0
95,19,36,95,1.0
95,19,37,95,1.0
95,19,38,95,1.0
95,19,39,95,1.0
95,19,40,95,1.0
95,19,41,95,1.0
95,19,42,95,1.0
95,19,43,95,1.0
95,19,44,95,1.0
95,19,45,95,1.0
95,19,46,95,1.0
95,19,47,95,1.0
95,19,48,95,1.0
95,19,49,95,1.0
95,20,21,95,1.0
95,20,22,95,1.0
95,20,23,95,1.0
95,20,24,95,1.0
95,20,25,95,1.0
95,20,26,95,1.0
95,20,27,95,1.0
95,20,28,95,1.0
95,20,29,95,1.0
95,20,30,95,1.0
95,20,31,95,1.0
95,20,32,95,1.0
95,20,33,95,1.0
95,20,34,95,1.0
95,20,35,95,1.0
95,20,36,95,1.0
95,20,37,95,1.0
95,20,38,95,1.0
95,20,39,95,1.0
95,20,40,95,1.0
95,20,41,95,1.0
95,20,42,95,1.0
95,20,43,95,1.0
95,20,44,95,1.0
95,20,45,95,1.0
95,20,46,95,1.0
95,20,47,95,1.0
95,20,48,95,1.0
95,20,49,95,1.0
95,21,22,95,1.0
95,21,23,95,1.0
95,21,24,95,1.0
95,21,25,95,1.0
95,21,26,95,1.0
95,21,27,95,1.0
95,21,28,95,1.0
95,21,29,95,1.0
95,21,30,95,1.0
95,21,31,95,1.0
95,21,32,95,1.0
95,21,33,95,1.0
95,21,34,95,1.0
95,21,35,95,1.0
95,21,36,95,1.0
95,21,37,95,1.0
95,21,38,95,1.0
95,21,39,95,1.0
95,21,40,95,1.0
95,21,41,95,1.0
95,21,42,95,1.0
95,21,43,95,1.0
95,21,44,95,1.0
95,21,45,95,1.0
95,21,46,95,1.0
95,21,47,95,1.0
95,21,48,95,1.0
95,21,49,95,1.0
95,22,23,95,1.0
95,22,24,95,1.0
95,22,25,95,1.0
95,22,26,95,1.0
95,22,27,95,1.0
95,22,28,95,1.0
95,22,29,95,1.0
95,22,30,95,1.0
95,22,31,95,1.0
95,22,32,95,1.0
95,22,33,95,1.0
95,22,34,95,1.0
95,22,35,95,1.0
95,22,36,95,1.0
95,22,37,95,1.0
95,22,38,95,1.0
95,22,39,95,1.0
95,22,40,95,1.0
95,22,41,95,1.0
95,22,42,95,1.0
95,22,43,95,1.0
95,22,44,95,1.0
95,22,45,95,1.0
95,22,46,95,1.0
95,22,47,95,1.0
95,22,48,95,1.0
95,22,49,95,1.0
95,23,24,95,1.0
95,23,25,95,1.0
95,23,26,95,1.0
95,23,27,95,1.0
95,23,28,95,1.0
95,23,29,95,1.0
95,23,30,95,1.0
95,23,31,95,1.0
95,23,32,95,1.0
95,23,33,95,1.0
95,23,34,95,1.0
95,23,35,95,1.0
95,23,36,95,1.0
95,23,37,95,1.0
95,23,38,95,1.0
95,23,39,95,1.0
95,23,40,95,1.0
95,23,41,95,1.0
95,23,42,95,1.0
95,23,43,95,1.0
95,23,44,95,1.0
95,23,45,95,1.0
95,23,46,95,1.0
95,23,47,95,1.0
95,23,48,95,1.0
95,23,49,95,1.0
95,24,25,95,1.0
95,24,26,95,1.0
95,24,27,95,1.0
95,24,28,95,1.0
95,24,29,95,1.0
95,24,30,95,1.0
95,24,31,95,1.0
95,24,32,95,1.0
95,24,33,95,1.0
95,24,34,95,1.0
95,24,35,95,1.0
95,24,36,95,1.0
95,24,37,95,1.0
95,24,38,95,1.0
95,24,39,95,1.0
95,24,40,95,1.0
95,24,41,95,1.0
95,24,42,95,1.0
95,24,43,95,1.0
95,24,44,95,1.0
95,24,45,95,1.0
95,24,46,95,1.0
95,24,47,95,1.0
95,24,48,95,1.0
95,24,49,95,1.0
95,25,26,95,1.0
95,25,27,95,1.0
95,25,28,95,1.0
95,25,29,95,1.0
95,25,30,95,1.0
95,25,31,95,1.0
95,25,32,95,1.0
95,25,33,95,1.0
95,25,34,95,1.0
95,25,35,95,1.0
95,25,36,95,1.0
95,25,37,95,1.0
95,25,38,95,1.0
95,25,39,95,1.0
95,25,40,95,1.0
95,25,41,95,1.0
95,25,42,95,1.0
95,25,43,95,1.0
95,25,44,95,1.0
95,25,45,95,1.0
95,25,46,95,1.0
95,25,47,95,1.0
95,25,48,95,1.0
95,25,49,95,1.0
95,26,27,95,1.0
95,26,28,95,1.0
95,26,29,95,1.0
95,26,30,95,1.0
95,26,31,95,1.0
95,26,32,95,1.0
95,26,33,95,1.0
95,26,34,95,1.0
95,26,35,95,1.0
95,26,36,95,1.0
95,26,37,95,1.0
95,26,38,95,1.0
95,26,39,95,1.0
95,26,40,95,1.0
95,26,41,95,1.0
95,26,42,95,1.0
95,26,43,95,1.0
95,26,44,95,1.0
95,26,45,95,1.0
95,26,46,95,1.0
95,26,47,95,1.0
95,26,48,95,1.0
95,26,49,95,1.0
95,27,28,95,1.0
95,27,29,95,1.0
95,27,30,95,1.0
