trait,model,boot_i,boot_j,spearman_full,jaccard_top_k
Seed_Thickness,LightGBM,18,29,0.7138368777170151,0.25
Seed_Thickness,LightGBM,19,20,0.6774329899646097,0.25
Seed_Thickness,LightGBM,19,21,0.7380106688069533,0.25
Seed_Thickness,LightGBM,19,22,0.7215882399824377,0.25
Seed_Thickness,LightGBM,19,23,0.7284260111945567,0.1111111111111111
Seed_Thickness,LightGBM,19,24,0.735654870387279,0.1111111111111111
Seed_Thickness,LightGBM,19,25,0.7324784519463231,0.1111111111111111
Seed_Thickness,LightGBM,19,26,0.7441506245376965,0.1111111111111111
Seed_Thickness,LightGBM,19,27,0.6889187842314195,0.25
Seed_Thickness,LightGBM,19,28,0.7035459562704758,0.1111111111111111
Seed_Thickness,LightGBM,19,29,0.7091035405617414,0.25
Seed_Thickness,LightGBM,20,21,0.7271050590839367,0.0
Seed_Thickness,LightGBM,20,22,0.6913262012195719,0.1111111111111111
Seed_Thickness,LightGBM,20,23,0.7185765825979593,0.0
Seed_Thickness,LightGBM,20,24,0.6882663538268577,0.0
Seed_Thickness,LightGBM,20,25,0.704566626909164,0.1111111111111111
Seed_Thickness,LightGBM,20,26,0.7484569773018684,0.1111111111111111
Seed_Thickness,LightGBM,20,27,0.6682182700872101,0.1111111111111111
Seed_Thickness,LightGBM,20,28,0.7004311875934219,0.1111111111111111
Seed_Thickness,LightGBM,20,29,0.7286279550707595,0.1111111111111111
Seed_Thickness,LightGBM,21,22,0.7110922425328838,0.0
Seed_Thickness,LightGBM,21,23,0.7383498529718151,0.1111111111111111
Seed_Thickness,LightGBM,21,24,0.7079651411065077,0.25
Seed_Thickness,LightGBM,21,25,0.7395301949609113,0.1111111111111111
Seed_Thickness,LightGBM,21,26,0.7339581217865986,0.0
Seed_Thickness,LightGBM,21,27,0.6978060094886662,0.1111111111111111
Seed_Thickness,LightGBM,21,28,0.6969379069842232,0.0
Seed_Thickness,LightGBM,21,29,0.723594909734622,0.1111111111111111
Seed_Thickness,LightGBM,22,23,0.6978134594760119,0.25
Seed_Thickness,LightGBM,22,24,0.7072387561541398,0.1111111111111111
Seed_Thickness,LightGBM,22,25,0.7273852921477301,0.0
Seed_Thickness,LightGBM,22,26,0.7191500917964845,0.0
Seed_Thickness,LightGBM,22,27,0.6731944337632084,0.25
Seed_Thickness,LightGBM,22,28,0.7033336707827099,0.1111111111111111
Seed_Thickness,LightGBM,22,29,0.7112560751374849,0.1111111111111111
Seed_Thickness,LightGBM,23,24,0.701104779429757,0.25
Seed_Thickness,LightGBM,23,25,0.7239859082258878,0.0
Seed_Thickness,LightGBM,23,26,0.7430706196717138,0.1111111111111111
Seed_Thickness,LightGBM,23,27,0.6933074140517835,0.1111111111111111
Seed_Thickness,LightGBM,23,28,0.7088502829401161,0.0
Seed_Thickness,LightGBM,23,29,0.7247619849294362,0.1111111111111111
Seed_Thickness,LightGBM,24,25,0.7291355889307282,0.1111111111111111
Seed_Thickness,LightGBM,24,26,0.7007589227161691,0.0
Seed_Thickness,LightGBM,24,27,0.6601650798622423,0.1111111111111111
Seed_Thickness,LightGBM,24,28,0.6833484393199369,0.0
Seed_Thickness,LightGBM,24,29,0.6989068905391591,0.1111111111111111
Seed_Thickness,LightGBM,25,26,0.7328927875788799,0.0
Seed_Thickness,LightGBM,25,27,0.6880413608531689,0.0
Seed_Thickness,LightGBM,25,28,0.7290159053314671,0.0
Seed_Thickness,LightGBM,25,29,0.7531074948718414,0.25
Seed_Thickness,LightGBM,26,27,0.695990824546366,0.0
Seed_Thickness,LightGBM,26,28,0.7299701189509052,0.0
Seed_Thickness,LightGBM,26,29,0.7370826783599399,0.0
Seed_Thickness,LightGBM,27,28,0.6898302778783756,0.1111111111111111
Seed_Thickness,LightGBM,27,29,0.6884351055484788,0.0
Seed_Thickness,LightGBM,28,29,0.7178348474276709,0.0
