trait,model,rep,fold,thr_train_fold,n_pos_train,n_pos_test,n_test,auc,pr_auc,mcc,topk,p_pos_class
Seed_Length,XGBoost,1,1,8.90384522515764,13,3,16,0.3076923076923076,0.19761904761904764,-0.12403473458920847,0.2,3.0
Seed_Length,LightGBM,1,1,8.90384522515764,13,3,16,0.3589743589743589,0.20555555555555557,-0.18156825980064073,0.2,3.0
Seed_Length,LogReg,1,2,8.915456230176902,13,3,16,0.7435897435897436,0.5535714285714286,0.021591675854376522,0.2,3.0
Seed_Length,RandomForest,1,2,8.915456230176902,13,3,16,0.7948717948717948,0.611111111111111,0.0,0.4,3.0
Seed_Length,MLP,1,2,8.915456230176902,13,3,16,0.6923076923076923,0.5499999999999999,0.09245003270420485,0.4,3.0
Seed_Length,XGBoost,1,2,8.915456230176902,13,3,16,0.6153846153846154,0.49999999999999994,0.0,0.2,3.0
Seed_Length,LightGBM,1,2,8.915456230176902,13,3,16,0.6923076923076923,0.5285714285714286,0.53748384988657,0.2,3.0
Seed_Length,LogReg,1,3,8.90384522515764,13,3,16,0.5897435897435896,0.26868686868686864,0.021591675854376522,0.2,3.0
Seed_Length,RandomForest,1,3,8.90384522515764,13,3,16,0.4102564102564102,0.21249999999999997,0.0,0.2,3.0
Seed_Length,MLP,1,3,8.90384522515764,13,3,16,0.358974358974359,0.20604395604395603,-0.12403473458920847,0.2,3.0
Seed_Length,XGBoost,1,3,8.90384522515764,13,3,16,0.2564102564102564,0.1662037037037037,-0.2773500981126145,0.0,3.0
Seed_Length,LightGBM,1,3,8.90384522515764,13,3,16,0.2564102564102564,0.1662037037037037,-0.32387513781564786,0.0,3.0
Seed_Length,LogReg,1,4,8.90384522515764,13,3,16,0.9230769230769231,0.7555555555555555,0.4622501635210242,0.6,3.0
Seed_Length,RandomForest,1,4,8.90384522515764,13,3,16,0.8717948717948717,0.6666666666666667,0.0,0.4,3.0
Seed_Length,MLP,1,4,8.90384522515764,13,3,16,0.9230769230769231,0.7555555555555555,0.30261376633440124,0.6,3.0
Seed_Length,XGBoost,1,4,8.90384522515764,13,3,16,0.5128205128205128,0.3106060606060606,0.0,0.2,3.0
Seed_Length,LightGBM,1,4,8.90384522515764,13,3,16,0.3589743589743589,0.18571428571428572,0.0,0.0,3.0
Seed_Length,LogReg,2,0,8.870526689015415,13,5,17,0.75,0.5331313131313131,0.3337119062359573,0.6,5.0
Seed_Length,RandomForest,2,0,8.870526689015415,13,5,17,0.7833333333333332,0.5533333333333332,0.0,0.6,5.0
Seed_Length,MLP,2,0,8.870526689015415,13,5,17,0.7333333333333334,0.5242424242424243,0.43333333333333335,0.6,5.0
Seed_Length,XGBoost,2,0,8.870526689015415,13,5,17,0.7833333333333332,0.5342857142857143,0.25064020591380154,0.6,5.0
Seed_Length,LightGBM,2,0,8.870526689015415,13,5,17,0.8333333333333334,0.5783333333333333,0.43333333333333335,0.6,5.0
Seed_Length,LogReg,2,1,8.90384522515764,13,3,16,0.5384615384615384,0.2409090909090909,-0.2773500981126145,0.2,3.0
Seed_Length,RandomForest,2,1,8.90384522515764,13,3,16,0.2564102564102564,0.16536796536796539,0.0,0.0,3.0
Seed_Length,MLP,2,1,8.90384522515764,13,3,16,0.5384615384615384,0.24831649831649832,-0.23076923076923078,0.2,3.0
Seed_Length,XGBoost,2,1,8.90384522515764,13,3,16,0.2564102564102564,0.16437728937728938,-0.12403473458920847,0.0,3.0
Seed_Length,LightGBM,2,1,8.90384522515764,13,3,16,0.5897435897435896,0.26868686868686864,-0.18156825980064073,0.2,3.0
Seed_Length,LogReg,2,2,8.90384522515764,13,3,16,0.7692307692307692,0.5777777777777777,0.16012815380508713,0.4,3.0
Seed_Length,RandomForest,2,2,8.90384522515764,13,3,16,0.8717948717948717,0.6666666666666667,0.0,0.4,3.0
Seed_Length,MLP,2,2,8.90384522515764,13,3,16,0.8205128205128205,0.4666666666666667,0.09245003270420485,0.4,3.0
Seed_Length,XGBoost,2,2,8.90384522515764,13,3,16,0.8205128205128205,0.625,0.53748384988657,0.4,3.0
Seed_Length,LightGBM,2,2,8.90384522515764,13,3,16,0.7179487179487178,0.5575757575757575,0.30261376633440124,0.4,3.0
Seed_Length,LogReg,2,3,8.90384522515764,13,3,16,0.717948717948718,0.5444444444444445,0.30261376633440124,0.2,3.0
Seed_Length,RandomForest,2,3,8.90384522515764,13,3,16,0.7948717948717948,0.5,0.0,0.4,3.0
Seed_Length,MLP,2,3,8.90384522515764,13,3,16,0.6666666666666666,0.5194805194805194,0.1794871794871795,0.2,3.0
Seed_Length,XGBoost,2,3,8.90384522515764,13,3,16,0.8205128205128205,0.6666666666666666,0.0,0.4,3.0
Seed_Length,LightGBM,2,3,8.90384522515764,13,3,16,0.8205128205128205,0.625,0.0,0.4,3.0
Seed_Length,LogReg,2,4,8.915456230176902,13,3,16,0.7692307692307692,0.4206349206349206,0.28941438070815306,0.2,3.0
Seed_Length,RandomForest,2,4,8.915456230176902,13,3,16,0.7948717948717949,0.5916666666666666,0.0,0.4,3.0
Seed_Length,MLP,2,4,8.915456230176902,13,3,16,0.6153846153846154,0.30000000000000004,-0.23076923076923078,0.4,3.0
Seed_Length,XGBoost,2,4,8.915456230176902,13,3,16,0.6923076923076923,0.5499999999999999,0.30261376633440124,0.4,3.0
Seed_Length,LightGBM,2,4,8.915456230176902,13,3,16,0.7948717948717948,0.5873015873015872,0.53748384988657,0.2,3.0
Seed_Length,LogReg,3,0,8.880118388813935,13,4,17,0.8846153846153846,0.7291666666666666,0.5549890273805606,0.6,4.0
Seed_Length,RandomForest,3,0,8.880118388813935,13,4,17,0.7884615384615384,0.48214285714285715,0.0,0.4,4.0
Seed_Length,MLP,3,0,8.880118388813935,13,4,17,0.8653846153846154,0.7875,0.6730769230769231,0.6,4.0
Seed_Length,XGBoost,3,0,8.880118388813935,13,4,17,0.7115384615384616,0.5520833333333333,0.227866357593825,0.4,4.0
Seed_Length,LightGBM,3,0,8.880118388813935,13,4,17,0.8846153846153846,0.6083333333333333,-0.1386750490563073,0.6,4.0
Seed_Length,LogReg,3,1,8.90384522515764,13,3,16,0.5897435897435898,0.2619047619047619,-0.041344911529736156,0.0,3.0
Seed_Length,RandomForest,3,1,8.90384522515764,13,3,16,0.641025641025641,0.3611111111111111,0.0,0.2,3.0
Seed_Length,MLP,3,1,8.90384522515764,13,3,16,0.717948717948718,0.3888888888888889,0.0,0.2,3.0
Seed_Length,XGBoost,3,1,8.90384522515764,13,3,16,0.641025641025641,0.5380952380952381,0.53748384988657,0.4,3.0
Seed_Length,LightGBM,3,1,8.90384522515764,13,3,16,0.7948717948717949,0.5916666666666666,0.53748384988657,0.4,3.0
Seed_Length,LogReg,3,2,8.90384522515764,13,3,16,0.6153846153846153,0.29444444444444445,0.16012815380508713,0.2,3.0
Seed_Length,RandomForest,3,2,8.90384522515764,13,3,16,0.5384615384615384,0.2417027417027417,0.0,0.0,3.0
Seed_Length,MLP,3,2,8.90384522515764,13,3,16,0.5384615384615384,0.2685185185185185,-0.10087125544480041,0.2,3.0
Seed_Length,XGBoost,3,2,8.90384522515764,13,3,16,0.5384615384615384,0.3214285714285714,0.021591675854376522,0.2,3.0
Seed_Length,LightGBM,3,2,8.90384522515764,13,3,16,0.5384615384615384,0.31666666666666665,-0.10087125544480041,0.2,3.0
Seed_Length,LogReg,3,3,8.90384522515764,13,3,16,0.5384615384615384,0.24074074074074076,-0.2773500981126145,0.2,3.0
Seed_Length,RandomForest,3,3,8.90384522515764,13,3,16,0.4358974358974359,0.20555555555555557,0.0,0.0,3.0
Seed_Length,MLP,3,3,8.90384522515764,13,3,16,0.6923076923076923,0.373015873015873,0.021591675854376522,0.2,3.0
Seed_Length,XGBoost,3,3,8.90384522515764,13,3,16,0.4102564102564102,0.21666666666666667,-0.18156825980064073,0.2,3.0
Seed_Length,LightGBM,3,3,8.90384522515764,13,3,16,0.4615384615384615,0.22222222222222224,-0.12403473458920847,0.0,3.0
Seed_Length,LogReg,3,4,8.885671478170973,13,4,16,0.7083333333333333,0.5596590909090909,0.09245003270420485,0.4,4.0
Seed_Length,RandomForest,3,4,8.885671478170973,13,4,16,0.75,0.7541666666666667,0.0,0.6,4.0
Seed_Length,MLP,3,4,8.885671478170973,13,4,16,0.5416666666666666,0.29924242424242425,0.0,0.2,4.0
Seed_Length,XGBoost,3,4,8.885671478170973,13,4,16,0.5208333333333333,0.5368589743589743,0.0,0.4,4.0
Seed_Length,LightGBM,3,4,8.885671478170973,13,4,16,0.6875,0.5346590909090909,0.4472135954999579,0.4,4.0
Seed_Length,LogReg,4,0,8.820212333931956,13,7,17,0.7857142857142857,0.8064935064935064,0.38122128787578263,0.8,7.0
Seed_Length,RandomForest,4,0,8.820212333931956,13,7,17,0.7714285714285714,0.6495421245421246,0.0,0.8,7.0
Seed_Length,MLP,4,0,8.820212333931956,13,7,17,0.7857142857142858,0.7755411255411255,0.2397561119080782,0.8,7.0
Seed_Length,XGBoost,4,0,8.820212333931956,13,7,17,0.7428571428571429,0.7410173160173159,0.2397561119080782,0.8,7.0
Seed_Length,LightGBM,4,0,8.820212333931956,13,7,17,0.6285714285714286,0.5756545042259328,0.09944903161976938,0.4,7.0
Seed_Length,LogReg,4,1,8.90384522515764,13,3,16,0.8717948717948717,0.6666666666666667,0.4622501635210242,0.4,3.0
Seed_Length,RandomForest,4,1,8.90384522515764,13,3,16,0.8205128205128205,0.47619047619047616,0.0,0.4,3.0
Seed_Length,MLP,4,1,8.90384522515764,13,3,16,0.8717948717948718,0.6984126984126985,0.4622501635210242,0.4,3.0
Seed_Length,XGBoost,4,1,8.90384522515764,13,3,16,0.7948717948717949,0.4583333333333333,-0.12403473458920847,0.4,3.0
Seed_Length,LightGBM,4,1,8.90384522515764,13,3,16,0.717948717948718,0.37777777777777777,-0.18156825980064073,0.4,3.0
Seed_Length,LogReg,4,2,8.90384522515764,13,3,16,0.9230769230769231,0.6388888888888888,0.5447047794019222,0.6,3.0
Seed_Length,RandomForest,4,2,8.90384522515764,13,3,16,0.7435897435897436,0.43333333333333335,0.0,0.4,3.0
Seed_Length,MLP,4,2,8.90384522515764,13,3,16,0.8974358974358975,0.5888888888888888,0.7125253031944253,0.6,3.0
Seed_Length,XGBoost,4,2,8.90384522515764,13,3,16,0.7692307692307693,0.75,0.53748384988657,0.4,3.0
Seed_Length,LightGBM,4,2,8.90384522515764,13,3,16,0.7692307692307693,0.4888888888888888,0.5897435897435898,0.4,3.0
Seed_Length,LogReg,4,3,8.90384522515764,13,3,16,0.5384615384615384,0.31666666666666665,0.09245003270420485,0.2,3.0
Seed_Length,RandomForest,4,3,8.90384522515764,13,3,16,0.5384615384615384,0.2777777777777778,0.0,0.2,3.0
Seed_Length,MLP,4,3,8.90384522515764,13,3,16,0.3846153846153846,0.19155844155844157,-0.2773500981126145,0.0,3.0
Seed_Length,XGBoost,4,3,8.90384522515764,13,3,16,0.6153846153846153,0.5158730158730158,0.30261376633440124,0.2,3.0
Seed_Length,LightGBM,4,3,8.90384522515764,13,3,16,0.6153846153846154,0.34074074074074073,0.09245003270420485,0.2,3.0
Seed_Length,LogReg,4,4,8.915456230176902,13,3,16,0.641025641025641,0.28888888888888886,-0.23076923076923078,0.2,3.0
Seed_Length,RandomForest,4,4,8.915456230176902,13,3,16,0.5128205128205128,0.2435897435897436,0.0,0.2,3.0
Seed_Length,MLP,4,4,8.915456230176902,13,3,16,0.641025641025641,0.28888888888888886,-0.2773500981126145,0.2,3.0
Seed_Length,XGBoost,4,4,8.915456230176902,13,3,16,0.30769230769230765,0.17456617456617457,0.0,0.0,3.0
Seed_Length,LightGBM,4,4,8.915456230176902,13,3,16,0.33333333333333326,0.2253968253968254,-0.12403473458920847,0.2,3.0
Seed_Width,LogReg,0,0,6.938556296173639,13,4,17,0.6153846153846154,0.3284090909090909,0.25064020591380154,0.4,4.0
Seed_Width,RandomForest,0,0,6.938556296173639,13,4,17,0.7115384615384615,0.3875,0.0,0.4,4.0
Seed_Width,MLP,0,0,6.938556296173639,13,4,17,0.6346153846153846,0.34656593406593406,-0.25677629550654774,0.4,4.0
Seed_Width,XGBoost,0,0,6.938556296173639,13,4,17,0.6538461538461539,0.36442307692307696,-0.25677629550654774,0.4,4.0
Seed_Width,LightGBM,0,0,6.938556296173639,13,4,17,0.6346153846153846,0.4873376623376623,-0.053708615552957466,0.2,4.0
Seed_Width,LogReg,0,1,6.950277089834277,13,3,16,0.7435897435897436,0.5535714285714286,0.021591675854376522,0.2,3.0
Seed_Width,RandomForest,0,1,6.950277089834277,13,3,16,0.8717948717948717,0.6666666666666667,0.0,0.4,3.0
Seed_Width,MLP,0,1,6.950277089834277,13,3,16,0.6923076923076923,0.576923076923077,0.4622501635210242,0.4,3.0
Seed_Width,XGBoost,0,1,6.950277089834277,13,3,16,0.8717948717948718,0.5333333333333333,0.0,0.6,3.0
Seed_Width,LightGBM,0,1,6.950277089834277,13,3,16,0.9230769230769231,0.7555555555555555,0.53748384988657,0.6,3.0
Seed_Width,LogReg,0,2,6.950277089834277,13,3,16,0.9743589743589745,0.9166666666666666,0.5897435897435898,0.6,3.0
Seed_Width,RandomForest,0,2,6.950277089834277,13,3,16,0.9743589743589745,0.9166666666666666,0.0,0.6,3.0
Seed_Width,MLP,0,2,6.950277089834277,13,3,16,0.8974358974358974,0.8095238095238095,0.53748384988657,0.4,3.0
Seed_Width,XGBoost,0,2,6.950277089834277,13,3,16,0.8461538461538461,0.6805555555555556,0.0,0.4,3.0
Seed_Width,LightGBM,0,2,6.950277089834277,13,3,16,0.8205128205128205,0.625,0.53748384988657,0.4,3.0
Seed_Width,LogReg,0,3,6.950277089834277,13,3,16,0.7435897435897436,0.5555555555555556,0.30261376633440124,0.2,3.0
Seed_Width,RandomForest,0,3,6.950277089834277,13,3,16,0.7435897435897436,0.5535714285714286,0.0,0.2,3.0
Seed_Width,MLP,0,3,6.950277089834277,13,3,16,0.923076923076923,0.8333333333333333,0.53748384988657,0.4,3.0
Seed_Width,XGBoost,0,3,6.950277089834277,13,3,16,0.6153846153846153,0.5054945054945055,0.53748384988657,0.2,3.0
Seed_Width,LightGBM,0,3,6.950277089834277,13,3,16,0.641025641025641,0.5074074074074074,0.1794871794871795,0.2,3.0
Seed_Width,LogReg,0,4,6.930972253216756,13,4,16,0.5208333333333334,0.3464285714285714,-0.0778498944161523,0.2,4.0
Seed_Width,RandomForest,0,4,6.930972253216756,13,4,16,0.47916666666666663,0.2895833333333333,0.0,0.2,4.0
Seed_Width,MLP,0,4,6.930972253216756,13,4,16,0.5416666666666667,0.3270833333333333,0.09245003270420485,0.2,4.0
Seed_Width,XGBoost,0,4,6.930972253216756,13,4,16,0.7291666666666666,0.550595238095238,-0.14907119849998599,0.6,4.0
Seed_Width,LightGBM,0,4,6.930972253216756,13,4,16,0.625,0.38108766233766234,-0.14907119849998599,0.2,4.0
Seed_Width,LogReg,1,0,6.935453733145823,13,4,17,0.75,0.4833333333333333,0.46088240084927024,0.6,4.0
Seed_Width,RandomForest,1,0,6.935453733145823,13,4,17,0.5769230769230769,0.31174242424242427,0.0,0.2,4.0
Seed_Width,MLP,1,0,6.935453733145823,13,4,17,0.8269230769230769,0.740909090909091,0.6582805886043833,0.6,4.0
Seed_Width,XGBoost,1,0,6.935453733145823,13,4,17,0.6153846153846154,0.4816849816849817,0.4506939094329987,0.2,4.0
Seed_Width,LightGBM,1,0,6.935453733145823,13,4,17,0.3846153846153846,0.41239495798319326,0.4506939094329987,0.2,4.0
Seed_Width,LogReg,1,1,6.950277089834277,13,3,16,0.7692307692307692,0.38333333333333336,0.09245003270420485,0.4,3.0
Seed_Width,RandomForest,1,1,6.950277089834277,13,3,16,0.7692307692307693,0.3873015873015873,0.0,0.4,3.0
Seed_Width,MLP,1,1,6.950277089834277,13,3,16,0.7435897435897436,0.36507936507936506,0.1794871794871795,0.2,3.0
Seed_Width,XGBoost,1,1,6.950277089834277,13,3,16,0.717948717948718,0.33730158730158727,0.0,0.2,3.0
Seed_Width,LightGBM,1,1,6.950277089834277,13,3,16,0.6666666666666666,0.3055555555555556,0.021591675854376522,0.2,3.0
Seed_Width,LogReg,1,2,6.950277089834277,13,3,16,0.5897435897435898,0.4907407407407407,0.09245003270420485,0.2,3.0
Seed_Width,RandomForest,1,2,6.950277089834277,13,3,16,0.641025641025641,0.5213675213675213,0.0,0.2,3.0
Seed_Width,MLP,1,2,6.950277089834277,13,3,16,0.6923076923076923,0.5499999999999999,0.1794871794871795,0.4,3.0
Seed_Width,XGBoost,1,2,6.950277089834277,13,3,16,0.5384615384615384,0.32857142857142857,0.1794871794871795,0.2,3.0
Seed_Width,LightGBM,1,2,6.950277089834277,13,3,16,0.5897435897435898,0.2851851851851852,-0.18156825980064073,0.2,3.0
Seed_Width,LogReg,1,3,6.950277089834277,13,3,16,0.717948717948718,0.4722222222222222,0.3670584895244009,0.4,3.0
Seed_Width,RandomForest,1,3,6.950277089834277,13,3,16,0.717948717948718,0.4242424242424242,0.0,0.4,3.0
Seed_Width,MLP,1,3,6.950277089834277,13,3,16,0.7692307692307693,0.6464646464646464,0.53748384988657,0.4,3.0
Seed_Width,XGBoost,1,3,6.950277089834277,13,3,16,0.7435897435897436,0.4797979797979798,0.4622501635210242,0.4,3.0
Seed_Width,LightGBM,1,3,6.950277089834277,13,3,16,0.7435897435897436,0.5909090909090908,0.1794871794871795,0.4,3.0
Seed_Width,LogReg,1,4,6.93510900392051,13,4,16,0.7291666666666667,0.4833333333333333,0.3333333333333333,0.6,4.0
Seed_Width,RandomForest,1,4,6.93510900392051,13,4,16,0.6041666666666667,0.44166666666666665,0.0,0.4,4.0
Seed_Width,MLP,1,4,6.93510900392051,13,4,16,0.625,0.39999999999999997,-0.2182178902359924,0.4,4.0
Seed_Width,XGBoost,1,4,6.93510900392051,13,4,16,0.6666666666666666,0.5179924242424243,0.4472135954999579,0.2,4.0
Seed_Width,LightGBM,1,4,6.93510900392051,13,4,16,0.7291666666666666,0.44325396825396823,0.09245003270420485,0.4,4.0
Seed_Width,LogReg,2,0,6.92786969018894,13,5,17,0.7666666666666667,0.6176190476190476,0.3337119062359573,0.6,5.0
Seed_Width,RandomForest,2,0,6.92786969018894,13,5,17,0.6833333333333333,0.5767857142857142,0.0,0.4,5.0
Seed_Width,MLP,2,0,6.92786969018894,13,5,17,0.75,0.5976190476190477,0.1649915822768611,0.4,5.0
Seed_Width,XGBoost,2,0,6.92786969018894,13,5,17,0.7833333333333334,0.5442424242424242,-0.1613743060919757,0.6,5.0
Seed_Width,LightGBM,2,0,6.92786969018894,13,5,17,0.7333333333333334,0.4909090909090909,-0.1613743060919757,0.4,5.0
Seed_Width,LogReg,2,1,6.950277089834277,13,3,16,0.5641025641025641,0.4880952380952381,0.53748384988657,0.2,3.0
Seed_Width,RandomForest,2,1,6.950277089834277,13,3,16,0.46153846153846156,0.2272727272727273,0.0,0.2,3.0
Seed_Width,MLP,2,1,6.950277089834277,13,3,16,0.5384615384615384,0.47883597883597884,0.30261376633440124,0.2,3.0
Seed_Width,XGBoost,2,1,6.950277089834277,13,3,16,0.6666666666666666,0.3619047619047619,0.0,0.2,3.0
Seed_Width,LightGBM,2,1,6.950277089834277,13,3,16,0.5641025641025641,0.4843304843304843,0.0,0.2,3.0
Seed_Width,LogReg,2,2,6.950277089834277,13,3,16,0.7948717948717948,0.41111111111111115,-0.12403473458920847,0.4,3.0
Seed_Width,RandomForest,2,2,6.950277089834277,13,3,16,0.717948717948718,0.4242424242424242,0.0,0.4,3.0
Seed_Width,MLP,2,2,6.950277089834277,13,3,16,0.9230769230769231,0.7555555555555555,0.0,0.6,3.0
Seed_Width,XGBoost,2,2,6.950277089834277,13,3,16,0.6153846153846154,0.3055555555555556,-0.12403473458920847,0.2,3.0
Seed_Width,LightGBM,2,2,6.950277089834277,13,3,16,0.5641025641025641,0.29365079365079366,-0.18156825980064073,0.2,3.0
Seed_Width,LogReg,2,3,6.950277089834277,13,3,16,0.8205128205128205,0.4666666666666667,0.3670584895244009,0.4,3.0
Seed_Width,RandomForest,2,3,6.950277089834277,13,3,16,0.8205128205128205,0.4666666666666667,0.0,0.4,3.0
Seed_Width,MLP,2,3,6.950277089834277,13,3,16,0.717948717948718,0.3555555555555555,0.09245003270420485,0.4,3.0
Seed_Width,XGBoost,2,3,6.950277089834277,13,3,16,0.7692307692307693,0.42499999999999993,0.1794871794871795,0.4,3.0
Seed_Width,LightGBM,2,3,6.950277089834277,13,3,16,0.7692307692307692,0.4444444444444444,0.1794871794871795,0.4,3.0
Seed_Width,LogReg,2,4,6.950277089834277,13,3,16,0.641025641025641,0.31313131313131315,-0.18156825980064073,0.2,3.0
Seed_Width,RandomForest,2,4,6.950277089834277,13,3,16,0.6923076923076923,0.3333333333333333,0.0,0.2,3.0
Seed_Width,MLP,2,4,6.950277089834277,13,3,16,0.6153846153846154,0.273015873015873,-0.18156825980064073,0.2,3.0
Seed_Width,XGBoost,2,4,6.950277089834277,13,3,16,0.5641025641025641,0.2777777777777778,-0.12403473458920847,0.2,3.0
Seed_Width,LightGBM,2,4,6.950277089834277,13,3,16,0.5128205128205128,0.24074074074074076,-0.12403473458920847,0.2,3.0
Seed_Width,LogReg,3,0,6.938556296173639,13,4,17,0.7692307692307692,0.5075757575757576,0.0,0.4,4.0
Seed_Width,RandomForest,3,0,6.938556296173639,13,4,17,0.6923076923076923,0.5166666666666666,0.0,0.2,4.0
Seed_Width,MLP,3,0,6.938556296173639,13,4,17,0.8269230769230769,0.625,0.4506939094329987,0.4,4.0
Seed_Width,XGBoost,3,0,6.938556296173639,13,4,17,0.8461538461538463,0.5902777777777777,-0.1386750490563073,0.6,4.0
Seed_Width,LightGBM,3,0,6.938556296173639,13,4,17,0.6538461538461537,0.4083333333333333,-0.1386750490563073,0.4,4.0
Seed_Width,LogReg,3,1,6.950277089834277,13,3,16,0.8717948717948717,0.5555555555555556,0.6201736729460423,0.4,3.0
Seed_Width,RandomForest,3,1,6.950277089834277,13,3,16,0.9487179487179487,0.8666666666666667,0.0,0.6,3.0
Seed_Width,MLP,3,1,6.950277089834277,13,3,16,0.6666666666666666,0.3055555555555556,0.09245003270420485,0.2,3.0
Seed_Width,XGBoost,3,1,6.950277089834277,13,3,16,1.0,1.0,0.7867957924694432,0.6,3.0
Seed_Width,LightGBM,3,1,6.950277089834277,13,3,16,0.8205128205128205,0.6095238095238096,0.53748384988657,0.4,3.0
Seed_Width,LogReg,3,2,6.950277089834277,13,3,16,0.641025641025641,0.40476190476190477,0.3670584895244009,0.4,3.0
Seed_Width,RandomForest,3,2,6.950277089834277,13,3,16,0.48717948717948717,0.2216931216931217,0.0,0.0,3.0
Seed_Width,MLP,3,2,6.950277089834277,13,3,16,0.4615384615384615,0.22142857142857142,-0.18156825980064073,0.2,3.0
Seed_Width,XGBoost,3,2,6.950277089834277,13,3,16,0.48717948717948717,0.2216931216931217,0.0,0.0,3.0
Seed_Width,LightGBM,3,2,6.950277089834277,13,3,16,0.4871794871794871,0.2240740740740741,-0.18156825980064073,0.2,3.0
Seed_Width,LogReg,3,3,6.950277089834277,13,3,16,0.6923076923076923,0.33134920634920634,-0.041344911529736156,0.2,3.0
Seed_Width,RandomForest,3,3,6.950277089834277,13,3,16,0.6923076923076924,0.3194444444444444,0.0,0.2,3.0
Seed_Width,MLP,3,3,6.950277089834277,13,3,16,0.7692307692307693,0.4027777777777778,0.3670584895244009,0.4,3.0
Seed_Width,XGBoost,3,3,6.950277089834277,13,3,16,0.6923076923076924,0.3194444444444444,-0.18156825980064073,0.2,3.0
Seed_Width,LightGBM,3,3,6.950277089834277,13,3,16,0.7692307692307693,0.42499999999999993,0.30261376633440124,0.4,3.0
Seed_Width,LogReg,3,4,6.93510900392051,13,4,16,0.5625,0.49583333333333335,0.2182178902359924,0.4,4.0
Seed_Width,RandomForest,3,4,6.93510900392051,13,4,16,0.5,0.3029761904761905,0.0,0.2,4.0
Seed_Width,MLP,3,4,6.93510900392051,13,4,16,0.6875,0.5492424242424242,0.23354968324845687,0.4,4.0
Seed_Width,XGBoost,3,4,6.93510900392051,13,4,16,0.625,0.37499999999999994,-0.2182178902359924,0.4,4.0
Seed_Width,LightGBM,3,4,6.93510900392051,13,4,16,0.625,0.3825757575757575,0.2182178902359924,0.2,4.0
Seed_Width,LogReg,4,0,6.938556296173639,13,4,17,0.8461538461538461,0.525,0.34615384615384615,0.6,4.0
Seed_Width,RandomForest,4,0,6.938556296173639,13,4,17,0.7692307692307692,0.4571428571428572,0.0,0.4,4.0
Seed_Width,MLP,4,0,6.938556296173639,13,4,17,0.75,0.46590909090909094,-0.1386750490563073,0.4,4.0
Seed_Width,XGBoost,4,0,6.938556296173639,13,4,17,0.7692307692307693,0.5560897435897436,0.0,0.6,4.0
Seed_Width,LightGBM,4,0,6.938556296173639,13,4,17,0.6346153846153846,0.375,0.227866357593825,0.2,4.0
Seed_Width,LogReg,4,1,6.950277089834277,13,3,16,0.9230769230769231,0.6388888888888888,0.8320502943378436,0.6,3.0
Seed_Width,RandomForest,4,1,6.950277089834277,13,3,16,0.8717948717948717,0.5555555555555556,0.0,0.4,3.0
Seed_Width,MLP,4,1,6.950277089834277,13,3,16,0.8717948717948718,0.5333333333333333,0.1794871794871795,0.6,3.0
Seed_Width,XGBoost,4,1,6.950277089834277,13,3,16,0.9487179487179488,0.8055555555555556,0.53748384988657,0.6,3.0
Seed_Width,LightGBM,4,1,6.950277089834277,13,3,16,0.9487179487179488,0.8055555555555556,0.53748384988657,0.6,3.0
Seed_Width,LogReg,4,2,6.950277089834277,13,3,16,0.8205128205128205,0.5138888888888888,0.4622501635210242,0.4,3.0
Seed_Width,RandomForest,4,2,6.950277089834277,13,3,16,0.6923076923076923,0.3909090909090909,0.0,0.4,3.0
Seed_Width,MLP,4,2,6.950277089834277,13,3,16,0.846153846153846,0.6333333333333333,0.1794871794871795,0.4,3.0
Seed_Width,XGBoost,4,2,6.950277089834277,13,3,16,0.717948717948718,0.4242424242424242,0.0,0.4,3.0
Seed_Width,LightGBM,4,2,6.950277089834277,13,3,16,0.5128205128205128,0.2611111111111111,-0.12403473458920847,0.2,3.0
Seed_Width,LogReg,4,3,6.930972253216756,13,4,16,0.47916666666666663,0.3390151515151515,-0.14907119849998599,0.2,4.0
Seed_Width,RandomForest,4,3,6.930972253216756,13,4,16,0.375,0.24318181818181817,0.0,0.2,4.0
Seed_Width,MLP,4,3,6.930972253216756,13,4,16,0.3958333333333333,0.25769230769230766,-0.2182178902359924,0.2,4.0
Seed_Width,XGBoost,4,3,6.930972253216756,13,4,16,0.4166666666666667,0.3125,-0.14907119849998599,0.2,4.0
Seed_Width,LightGBM,4,3,6.930972253216756,13,4,16,0.4791666666666667,0.2839285714285714,-0.14907119849998599,0.2,4.0
Seed_Width,LogReg,4,4,6.950277089834277,13,3,16,0.41025641025641024,0.1994949494949495,-0.32387513781564786,0.0,3.0
Seed_Width,RandomForest,4,4,6.950277089834277,13,3,16,0.4615384615384615,0.21428571428571427,0.0,0.0,3.0
Seed_Width,MLP,4,4,6.950277089834277,13,3,16,0.641025641025641,0.3055555555555555,-0.10087125544480041,0.2,3.0
Seed_Width,XGBoost,4,4,6.950277089834277,13,3,16,0.641025641025641,0.3075757575757576,-0.18156825980064073,0.4,3.0
Seed_Width,LightGBM,4,4,6.950277089834277,13,3,16,0.48717948717948717,0.22222222222222224,-0.2773500981126145,0.0,3.0
Seed_Thickness,LogReg,0,0,6.643787976141605,13,6,17,0.3787878787878788,0.3338235294117647,-0.030303030303030304,0.4,6.0
Seed_Thickness,RandomForest,0,0,6.643787976141605,13,6,17,0.30303030303030304,0.3082537288419641,0.0,0.2,6.0
